,date,new_cases_smoothed,new_deaths_smoothed,new_vaccinations_smoothed,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers
3976,2021-03-10,0.0,0.0,330.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3977,2021-03-11,0.0,0.0,330.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3978,2021-03-12,0.0,0.0,330.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3979,2021-03-13,0.0,0.0,330.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3980,2021-03-14,0.0,0.0,330.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3981,2021-03-15,0.857,0.0,330.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3982,2021-03-16,0.857,0.0,302.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3983,2021-03-17,0.857,0.0,274.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3984,2021-03-18,0.857,0.0,246.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3985,2021-03-19,0.857,0.0,218.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3986,2021-03-20,0.857,0.0,191.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3987,2021-03-21,0.857,0.0,163.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3988,2021-03-22,0.0,0.0,135.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3989,2021-03-23,0.0,0.0,135.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3990,2021-03-24,0.0,0.0,135.0,7.3039999999999985,243.96400000000003,10.71,14.1,33.1
3991,2021-02-26,505.571,18.286,1112.0,4.694,155.898,10.18,14.1,33.1
3992,2021-02-27,486.286,17.857,1112.0,4.694,155.898,10.18,14.1,33.1
3993,2021-02-28,481.714,15.857,775.0,4.694,155.898,10.18,14.1,33.1
3994,2021-03-01,480.571,13.714,607.0,4.694,155.898,10.18,14.1,33.1
3995,2021-03-02,477.0,13.857,836.0,4.694,155.898,10.18,14.1,33.1
3996,2021-03-03,498.0,14.286,988.0,4.694,155.898,10.18,14.1,33.1
3997,2021-03-04,533.429,14.429,1098.0,4.694,155.898,10.18,14.1,33.1
3998,2021-03-05,557.429,15.286,1189.0,4.694,155.898,10.18,14.1,33.1
3999,2021-03-06,571.714,13.286,1280.0,4.694,155.898,10.18,14.1,33.1
4000,2021-03-07,574.0,11.429,1516.0,4.694,155.898,10.18,14.1,33.1
4001,2021-03-08,588.143,11.0,1752.0,4.694,155.898,10.18,14.1,33.1
4002,2021-03-09,593.143,11.571,1752.0,4.694,155.898,10.18,14.1,33.1
4003,2021-03-10,591.857,13.571,1752.0,4.694,155.898,10.18,14.1,33.1
4004,2021-03-11,609.571,13.714,1752.0,4.694,155.898,10.18,14.1,33.1
4005,2021-03-12,608.286,13.0,2728.0,4.694,155.898,10.18,14.1,33.1
4006,2021-03-13,620.286,14.857,2815.0,4.694,155.898,10.18,14.1,33.1
4007,2021-03-14,617.286,13.571,3040.0,4.694,155.898,10.18,14.1,33.1
4008,2021-03-15,606.286,14.143,3948.0,4.694,155.898,10.18,14.1,33.1
4009,2021-03-16,631.714,15.143,4527.0,4.694,155.898,10.18,14.1,33.1
4010,2021-03-17,648.714,13.857,5266.0,4.694,155.898,10.18,14.1,33.1
4011,2021-03-18,669.857,15.429,5748.0,4.694,155.898,10.18,14.1,33.1
4012,2021-03-19,680.857,16.714000000000002,5409.0,4.694,155.898,10.18,14.1,33.1
4013,2021-03-20,711.429,16.285999999999998,5423.0,4.694,155.898,10.18,14.1,33.1
4014,2021-03-21,718.571,18.857,5007.0,4.694,155.898,10.18,14.1,33.1
4015,2021-03-22,729.2860000000002,18.857,4296.0,4.694,155.898,10.18,14.1,33.1
4016,2021-03-23,726.0,18.714,4317.0,4.694,155.898,10.18,14.1,33.1
4017,2021-03-24,753.429,18.571,4002.0,4.694,155.898,10.18,14.1,33.1
4018,2021-03-25,767.857,18.0,4073.0,4.694,155.898,10.18,14.1,33.1
4019,2021-03-26,770.429,16.0,3646.0,4.694,155.898,10.18,14.1,33.1
4020,2021-03-27,770.143,15.571,3536.0,4.694,155.898,10.18,14.1,33.1
4021,2021-03-28,780.857,14.571,3572.0,4.694,155.898,10.18,14.1,33.1
4022,2021-03-29,776.7139999999998,14.143,3788.0,4.694,155.898,10.18,14.1,33.1
4023,2021-03-30,681.0,13.286,3796.0,4.694,155.898,10.18,14.1,33.1
4024,2021-03-31,518.0,13.0,3584.0,4.694,155.898,10.18,14.1,33.1
4025,2021-04-01,507.0,13.571,3106.0,4.694,155.898,10.18,14.1,33.1
4026,2021-04-02,414.714,14.286,2976.0,4.694,155.898,10.18,14.1,33.1
4027,2021-04-03,312.714,12.857,2987.0,4.694,155.898,10.18,14.1,33.1
4028,2021-04-04,299.143,12.714,3136.0,4.694,155.898,10.18,14.1,33.1
4029,2021-04-05,303.4290000000001,12.143,2948.0,4.694,155.898,10.18,14.1,33.1
4030,2021-01-25,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4031,2021-01-26,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4032,2021-01-27,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4033,2021-01-28,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4034,2021-01-29,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4035,2021-01-30,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4036,2021-01-31,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4037,2021-02-01,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4038,2021-02-02,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4039,2021-02-03,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4040,2021-02-04,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4041,2021-02-05,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4042,2021-02-06,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4043,2021-02-07,1038.143,17.285999999999998,604.0,11.373,197.093,7.29,14.1,33.1
4044,2021-02-08,1038.143,17.285999999999998,603.0,11.373,197.093,7.29,14.1,33.1
4045,2021-02-09,1038.143,17.285999999999998,601.0,11.373,197.093,7.29,14.1,33.1
4046,2021-02-10,1038.143,17.285999999999998,599.0,11.373,197.093,7.29,14.1,33.1
4047,2021-02-11,1038.143,17.285999999999998,598.0,11.373,197.093,7.29,14.1,33.1
4048,2021-02-12,1038.143,17.285999999999998,596.0,11.373,197.093,7.29,14.1,33.1
4049,2021-02-13,1038.143,17.285999999999998,594.0,11.373,197.093,7.29,14.1,33.1
4050,2021-02-14,1038.143,17.285999999999998,593.0,11.373,197.093,7.29,14.1,33.1
4051,2021-02-15,1038.143,17.285999999999998,520.0,11.373,197.093,7.29,14.1,33.1
4052,2021-02-16,1038.143,17.285999999999998,448.0,11.373,197.093,7.29,14.1,33.1
4053,2021-02-17,1038.143,17.285999999999998,375.0,11.373,197.093,7.29,14.1,33.1
4054,2021-02-18,1038.143,17.285999999999998,302.0,11.373,197.093,7.29,14.1,33.1
4055,2021-02-19,1038.143,17.285999999999998,230.0,11.373,197.093,7.29,14.1,33.1
4056,2021-02-20,1038.143,17.285999999999998,157.0,11.373,197.093,7.29,14.1,33.1
4057,2021-02-21,1038.143,17.285999999999998,85.0,11.373,197.093,7.29,14.1,33.1
4058,2021-02-22,1038.143,17.285999999999998,85.0,11.373,197.093,7.29,14.1,33.1
4059,2021-02-23,1038.143,17.285999999999998,85.0,11.373,197.093,7.29,14.1,33.1
4060,2021-02-24,1038.143,17.285999999999998,113.0,11.373,197.093,7.29,14.1,33.1
4061,2021-02-25,1038.143,17.285999999999998,142.0,11.373,197.093,7.29,14.1,33.1
4062,2021-02-26,1038.143,17.285999999999998,170.0,11.373,197.093,7.29,14.1,33.1
4063,2021-02-27,1038.143,17.285999999999998,199.0,11.373,197.093,7.29,14.1,33.1
4064,2021-02-28,1038.143,17.285999999999998,228.0,11.373,197.093,7.29,14.1,33.1
4065,2021-03-01,1038.143,17.285999999999998,256.0,11.373,197.093,7.29,14.1,33.1
4066,2021-03-02,1038.143,17.285999999999998,285.0,11.373,197.093,7.29,14.1,33.1
4067,2021-03-03,1038.143,17.285999999999998,349.0,11.373,197.093,7.29,14.1,33.1
4068,2021-03-04,1038.143,17.285999999999998,413.0,11.373,197.093,7.29,14.1,33.1
4069,2021-03-05,1038.143,17.285999999999998,477.0,11.373,197.093,7.29,14.1,33.1
4070,2021-03-06,1038.143,17.285999999999998,542.0,11.373,197.093,7.29,14.1,33.1
4071,2021-03-07,1038.143,17.285999999999998,606.0,11.373,197.093,7.29,14.1,33.1
4072,2021-03-08,1038.143,17.285999999999998,670.0,11.373,197.093,7.29,14.1,33.1
4073,2021-03-09,1038.143,17.285999999999998,734.0,11.373,197.093,7.29,14.1,33.1
4074,2021-03-10,1038.143,17.285999999999998,734.0,11.373,197.093,7.29,14.1,33.1
4075,2021-03-11,1038.143,17.285999999999998,734.0,11.373,197.093,7.29,14.1,33.1
4076,2021-03-12,1038.143,17.285999999999998,734.0,11.373,197.093,7.29,14.1,33.1
4077,2021-03-13,1038.143,17.285999999999998,663.0,11.373,197.093,7.29,14.1,33.1
4078,2021-03-14,1038.143,17.285999999999998,592.0,11.373,197.093,7.29,14.1,33.1
4079,2021-03-15,1038.143,17.285999999999998,521.0,11.373,197.093,7.29,14.1,33.1
4080,2021-03-16,1038.143,17.285999999999998,450.0,11.373,197.093,7.29,14.1,33.1
4081,2021-03-17,1038.143,17.285999999999998,379.0,11.373,197.093,7.29,14.1,33.1
4082,2021-03-18,1038.143,17.285999999999998,307.0,11.373,197.093,7.29,14.1,33.1
4083,2021-03-19,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4084,2021-03-20,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4085,2021-03-21,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4086,2021-03-22,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4087,2021-03-23,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4088,2021-03-24,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4089,2021-03-25,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4090,2021-03-26,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4091,2021-03-27,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4092,2021-03-28,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4093,2021-03-29,1038.143,17.285999999999998,236.0,11.373,197.093,7.29,14.1,33.1
4094,2021-03-20,138.571,0.857,2229.0,3.135,336.717,2.42,14.1,33.1
4095,2021-03-21,162.143,1.286,2229.0,3.135,336.717,2.42,14.1,33.1
4096,2021-03-22,156.286,1.429,2229.0,3.135,336.717,2.42,14.1,33.1
4097,2021-03-23,137.571,1.286,2229.0,3.135,336.717,2.42,14.1,33.1
4098,2021-03-24,114.143,1.0,2341.0,3.135,336.717,2.42,14.1,33.1
4099,2021-03-25,135.286,1.0,2415.0,3.135,336.717,2.42,14.1,33.1
4100,2021-03-26,120.143,1.143,2468.0,3.135,336.717,2.42,14.1,33.1
4101,2021-03-27,134.143,1.143,2548.0,3.135,336.717,2.42,14.1,33.1
4102,2021-03-28,113.286,1.286,2628.0,3.135,336.717,2.42,14.1,33.1
4103,2021-03-29,118.286,1.429,2708.0,3.135,336.717,2.42,14.1,33.1
4104,2021-03-30,121.143,1.714,2788.0,3.135,336.717,2.42,14.1,33.1
4105,2021-03-31,117.714,1.714,2788.0,3.135,336.717,2.42,14.1,33.1
4106,2021-04-01,121.571,2.0,2745.0,3.135,336.717,2.42,14.1,33.1
4107,2021-04-02,117.857,1.714,2703.0,3.135,336.717,2.42,14.1,33.1
4108,2021-04-03,116.857,1.857,2660.0,3.135,336.717,2.42,14.1,33.1
4109,2021-04-04,105.0,1.429,2618.0,3.135,336.717,2.42,14.1,33.1
4110,2021-04-05,104.714,1.0,2397.0,3.135,336.717,2.42,14.1,33.1
4111,2021-02-12,42.0,1.0,167.0,5.305,373.159,11.62,14.1,33.1
4112,2021-02-13,38.286,0.857,167.0,5.305,373.159,11.62,14.1,33.1
4113,2021-02-14,35.571,0.857,167.0,5.305,373.159,11.62,14.1,33.1
4114,2021-02-15,29.857,0.7140000000000001,167.0,5.305,373.159,11.62,14.1,33.1
4115,2021-02-16,31.571,1.0,167.0,5.305,373.159,11.62,14.1,33.1
4116,2021-02-17,31.571,1.0,168.0,5.305,373.159,11.62,14.1,33.1
4117,2021-02-18,29.0,0.7140000000000001,168.0,5.305,373.159,11.62,14.1,33.1
4118,2021-02-19,25.143,0.429,168.0,5.305,373.159,11.62,14.1,33.1
4119,2021-02-20,27.429,0.429,169.0,5.305,373.159,11.62,14.1,33.1
4120,2021-02-21,27.0,0.429,169.0,5.305,373.159,11.62,14.1,33.1
4121,2021-02-22,27.857,0.429,169.0,5.305,373.159,11.62,14.1,33.1
4122,2021-02-23,27.143,0.28600000000000003,223.0,5.305,373.159,11.62,14.1,33.1
4123,2021-02-24,20.571,0.429,277.0,5.305,373.159,11.62,14.1,33.1
4124,2021-02-25,21.0,0.857,331.0,5.305,373.159,11.62,14.1,33.1
4125,2021-02-26,22.286,0.857,385.0,5.305,373.159,11.62,14.1,33.1
4126,2021-02-27,21.571,0.857,439.0,5.305,373.159,11.62,14.1,33.1
4127,2021-02-28,23.571,0.857,493.0,5.305,373.159,11.62,14.1,33.1
4128,2021-03-01,24.0,1.143,547.0,5.305,373.159,11.62,14.1,33.1
4129,2021-03-02,24.857,1.0,547.0,5.305,373.159,11.62,14.1,33.1
4130,2021-03-03,27.286,1.0,547.0,5.305,373.159,11.62,14.1,33.1
4131,2021-03-04,30.571,0.5710000000000001,547.0,5.305,373.159,11.62,14.1,33.1
4132,2021-03-05,30.857,0.7140000000000001,547.0,5.305,373.159,11.62,14.1,33.1
4133,2021-03-06,31.714,0.7140000000000001,547.0,5.305,373.159,11.62,14.1,33.1
4134,2021-03-07,31.714,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4135,2021-03-08,31.286,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4136,2021-03-09,31.571,1.0,547.0,5.305,373.159,11.62,14.1,33.1
4137,2021-03-10,40.0,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4138,2021-03-11,42.0,1.0,547.0,5.305,373.159,11.62,14.1,33.1
4139,2021-03-12,48.57100000000001,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4140,2021-03-13,49.857,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4141,2021-03-14,50.429,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4142,2021-03-15,53.286,0.5710000000000001,547.0,5.305,373.159,11.62,14.1,33.1
4143,2021-03-16,55.857,0.5710000000000001,547.0,5.305,373.159,11.62,14.1,33.1
4144,2021-03-17,56.286,0.5710000000000001,547.0,5.305,373.159,11.62,14.1,33.1
4145,2021-03-18,64.143,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4146,2021-03-19,59.57100000000001,0.857,547.0,5.305,373.159,11.62,14.1,33.1
4147,2021-03-20,66.286,1.143,673.0,5.305,373.159,11.62,14.1,33.1
4148,2021-03-21,69.857,1.143,800.0,5.305,373.159,11.62,14.1,33.1
4149,2021-03-22,68.714,1.286,926.0,5.305,373.159,11.62,14.1,33.1
4150,2021-03-23,70.571,1.429,1053.0,5.305,373.159,11.62,14.1,33.1
4151,2021-03-24,71.143,1.571,1179.0,5.305,373.159,11.62,14.1,33.1
4152,2021-03-25,65.143,1.571,1306.0,5.305,373.159,11.62,14.1,33.1
4153,2021-03-26,74.429,1.857,1432.0,5.305,373.159,11.62,14.1,33.1
4154,2021-03-27,69.571,1.571,1432.0,5.305,373.159,11.62,14.1,33.1
4155,2021-03-28,74.143,1.714,1432.0,5.305,373.159,11.62,14.1,33.1
4156,2021-03-29,73.429,1.857,1432.0,5.305,373.159,11.62,14.1,33.1
4157,2021-03-30,65.714,1.857,1432.0,5.305,373.159,11.62,14.1,33.1
4158,2021-03-31,61.286,1.571,1432.0,5.305,373.159,11.62,14.1,33.1
4159,2021-04-01,68.143,1.429,1597.0,5.305,373.159,11.62,14.1,33.1
4160,2021-04-02,62.714,1.429,1762.0,5.305,373.159,11.62,14.1,33.1
4161,2021-04-03,66.857,1.714,1926.0,5.305,373.159,11.62,14.1,33.1
4162,2021-03-01,749.7139999999998,21.429,276.0,4.652,240.208,7.21,2.0,33.1
4163,2021-03-02,744.429,21.0,276.0,4.652,240.208,7.21,2.0,33.1
4164,2021-03-03,658.0,19.714,276.0,4.652,240.208,7.21,2.0,33.1
4165,2021-03-04,619.143,18.857,276.0,4.652,240.208,7.21,2.0,33.1
4166,2021-03-05,523.714,16.285999999999998,276.0,4.652,240.208,7.21,2.0,33.1
4167,2021-03-06,466.571,15.143,276.0,4.652,240.208,7.21,2.0,33.1
4168,2021-03-07,489.286,15.571,276.0,4.652,240.208,7.21,2.0,33.1
4169,2021-03-08,465.429,15.571,276.0,4.652,240.208,7.21,2.0,33.1
4170,2021-03-09,392.857,15.714,276.0,4.652,240.208,7.21,2.0,33.1
4171,2021-03-10,477.429,12.429,276.0,4.652,240.208,7.21,2.0,33.1
4172,2021-03-11,550.0,11.429,276.0,4.652,240.208,7.21,2.0,33.1
4173,2021-03-12,655.857,13.429,276.0,4.652,240.208,7.21,2.0,33.1
4174,2021-03-13,687.429,12.0,276.0,4.652,240.208,7.21,2.0,33.1
4175,2021-03-14,649.714,10.571,276.0,4.652,240.208,7.21,2.0,33.1
4176,2021-03-15,668.857,11.0,276.0,4.652,240.208,7.21,2.0,33.1
4177,2021-03-16,715.2860000000002,10.857,276.0,4.652,240.208,7.21,2.0,33.1
4178,2021-03-17,689.857,12.714,3304.0,4.652,240.208,7.21,2.0,33.1
4179,2021-03-18,624.143,13.0,3889.0,4.652,240.208,7.21,2.0,33.1
4180,2021-03-19,598.429,13.857,4474.0,4.652,240.208,7.21,2.0,33.1
4181,2021-03-20,585.571,14.143,4846.0,4.652,240.208,7.21,2.0,33.1
4182,2021-03-21,590.286,15.571,5218.0,4.652,240.208,7.21,2.0,33.1
4183,2021-03-22,622.143,15.571,5285.0,4.652,240.208,7.21,2.0,33.1
4184,2021-03-23,645.143,16.570999999999998,5352.0,4.652,240.208,7.21,2.0,33.1
4185,2021-03-24,650.0,16.570999999999998,2392.0,4.652,240.208,7.21,2.0,33.1
4186,2021-03-25,669.7139999999998,17.857,1873.0,4.652,240.208,7.21,2.0,33.1
4187,2021-03-26,711.429,16.285999999999998,1355.0,4.652,240.208,7.21,2.0,33.1
4188,2021-03-27,726.2860000000002,18.143,1051.0,4.652,240.208,7.21,2.0,33.1
4189,2021-03-28,721.571,16.429000000000002,746.0,4.652,240.208,7.21,2.0,33.1
4190,2021-03-29,670.7139999999998,16.570999999999998,746.0,4.652,240.208,7.21,2.0,33.1
4191,2021-03-30,640.429,15.714,746.0,4.652,240.208,7.21,2.0,33.1
4192,2021-03-31,603.143,14.143,746.0,4.652,240.208,7.21,2.0,33.1
4193,2021-04-01,606.0,13.571,746.0,4.652,240.208,7.21,2.0,33.1
4194,2021-04-02,484.143,12.286,746.0,4.652,240.208,7.21,2.0,33.1
4195,2021-04-03,446.714,10.857,746.0,4.652,240.208,7.21,2.0,33.1
4196,2021-02-23,1038.143,17.285999999999998,532.0,16.303,197.093,8.33,14.1,33.1
4197,2021-02-24,1038.143,17.285999999999998,266.0,16.303,197.093,8.33,14.1,33.1
4198,2021-02-25,1038.143,17.285999999999998,177.0,16.303,197.093,8.33,14.1,33.1
4199,2021-02-26,1038.143,17.285999999999998,1650.0,16.303,197.093,8.33,14.1,33.1
4200,2021-02-27,1038.143,17.285999999999998,2727.0,16.303,197.093,8.33,14.1,33.1
4201,2021-02-28,1038.143,17.285999999999998,3442.0,16.303,197.093,8.33,14.1,33.1
4202,2021-03-01,1038.143,17.285999999999998,3866.0,16.303,197.093,8.33,14.1,33.1
4203,2021-03-02,1038.143,17.285999999999998,5657.0,16.303,197.093,8.33,14.1,33.1
4204,2021-03-03,1038.143,17.285999999999998,7323.0,16.303,197.093,8.33,14.1,33.1
4205,2021-03-04,1038.143,17.285999999999998,8807.0,16.303,197.093,8.33,14.1,33.1
4206,2021-03-05,1038.143,17.285999999999998,9389.0,16.303,197.093,8.33,14.1,33.1
4207,2021-03-06,1038.143,17.285999999999998,10048.0,16.303,197.093,8.33,14.1,33.1
4208,2021-03-07,1038.143,17.285999999999998,10331.0,16.303,197.093,8.33,14.1,33.1
4209,2021-03-08,1038.143,17.285999999999998,10962.0,16.303,197.093,8.33,14.1,33.1
4210,2021-03-09,1038.143,17.285999999999998,10477.0,16.303,197.093,8.33,14.1,33.1
4211,2021-03-10,1038.143,17.285999999999998,11242.0,16.303,197.093,8.33,14.1,33.1
4212,2021-03-11,1038.143,17.285999999999998,11953.0,16.303,197.093,8.33,14.1,33.1
4213,2021-03-12,1038.143,17.285999999999998,12837.0,16.303,197.093,8.33,14.1,33.1
4214,2021-03-13,1038.143,17.285999999999998,13298.0,16.303,197.093,8.33,14.1,33.1
4215,2021-03-14,1038.143,17.285999999999998,13958.0,16.303,197.093,8.33,14.1,33.1
4216,2021-03-15,1038.143,17.285999999999998,14607.0,16.303,197.093,8.33,14.1,33.1
4217,2021-03-16,1038.143,17.285999999999998,16557.0,16.303,197.093,8.33,14.1,33.1
4218,2021-03-17,1038.143,17.285999999999998,17639.0,16.303,197.093,8.33,14.1,33.1
4219,2021-03-18,1038.143,17.285999999999998,18677.0,16.303,197.093,8.33,14.1,33.1
4220,2021-03-19,1038.143,17.285999999999998,20289.0,16.303,197.093,8.33,14.1,33.1
4221,2021-03-20,1038.143,17.285999999999998,21930.0,16.303,197.093,8.33,14.1,33.1
4222,2021-03-21,1038.143,17.285999999999998,23387.0,16.303,197.093,8.33,14.1,33.1
4223,2021-03-22,1038.143,17.285999999999998,24800.0,16.303,197.093,8.33,14.1,33.1
4224,2021-03-23,1038.143,17.285999999999998,24873.0,16.303,197.093,8.33,14.1,33.1
4225,2021-03-24,1038.143,17.285999999999998,22755.0,16.303,197.093,8.33,14.1,33.1
4226,2021-03-25,1038.143,17.285999999999998,20697.0,16.303,197.093,8.33,14.1,33.1
4227,2021-03-26,1038.143,17.285999999999998,18712.0,16.303,197.093,8.33,14.1,33.1
4228,2021-03-27,1038.143,17.285999999999998,16952.0,16.303,197.093,8.33,14.1,33.1
4229,2021-03-28,1038.143,17.285999999999998,15430.0,16.303,197.093,8.33,14.1,33.1
4230,2021-03-29,1038.143,17.285999999999998,13633.0,16.303,197.093,8.33,14.1,33.1
4231,2021-03-30,1038.143,17.285999999999998,12400.0,16.303,197.093,8.33,14.1,33.1
4232,2021-03-31,1038.143,17.285999999999998,13114.0,16.303,197.093,8.33,14.1,33.1
4233,2021-04-01,1038.143,17.285999999999998,14122.0,16.303,197.093,8.33,14.1,33.1
4234,2021-04-02,1038.143,17.285999999999998,13714.0,16.303,197.093,8.33,14.1,33.1
4235,2021-04-03,1038.143,17.285999999999998,13529.0,16.303,197.093,8.33,14.1,33.1
4236,2021-04-04,1038.143,17.285999999999998,13374.0,16.303,197.093,8.33,14.1,33.1
4237,2021-04-05,1038.143,17.285999999999998,14588.0,16.303,197.093,8.33,14.1,33.1
4238,2021-04-06,1038.143,17.285999999999998,17887.0,16.303,197.093,8.33,14.1,33.1
4239,2020-12-29,1600.429,118.571,1367.0,18.577,278.296,7.55,26.8,34.8
4240,2020-12-30,1611.571,116.143,1348.0,18.577,278.296,7.55,26.8,34.8
4241,2020-12-31,1565.714,115.429,1339.0,18.577,278.296,7.55,26.8,34.8
4242,2021-01-01,1587.714,119.143,1578.0,18.577,278.296,7.55,26.8,34.8
4243,2021-01-02,1618.0,118.571,1722.0,18.577,278.296,7.55,26.8,34.8
4244,2021-01-03,1705.0,119.571,1818.0,18.577,278.296,7.55,26.8,34.8
4245,2021-01-04,1740.286,116.571,1987.0,18.577,278.296,7.55,26.8,34.8
4246,2021-01-05,1735.714,112.571,2648.0,18.577,278.296,7.55,26.8,34.8
4247,2021-01-06,1746.429,109.857,3959.0,18.577,278.296,7.55,26.8,34.8
4248,2021-01-07,1760.286,112.571,5348.0,18.577,278.296,7.55,26.8,34.8
4249,2021-01-08,1780.714,110.429,6375.0,18.577,278.296,7.55,26.8,34.8
4250,2021-01-09,1967.286,110.429,7402.0,18.577,278.296,7.55,26.8,34.8
4251,2021-01-10,2034.571,109.143,8429.0,18.577,278.296,7.55,26.8,34.8
4252,2021-01-11,2115.0,106.857,9083.0,18.577,278.296,7.55,26.8,34.8
4253,2021-01-12,2090.143,110.429,9418.0,18.577,278.296,7.55,26.8,34.8
4254,2021-01-13,1991.714,107.143,9229.0,18.577,278.296,7.55,26.8,34.8
4255,2021-01-14,1828.571,105.857,9026.0,18.577,278.296,7.55,26.8,34.8
4256,2021-01-15,1629.429,105.286,8688.0,18.577,278.296,7.55,26.8,34.8
4257,2021-01-16,1446.8570000000002,101.429,8347.0,18.577,278.296,7.55,26.8,34.8
4258,2021-01-17,1370.1429999999998,99.0,7455.0,18.577,278.296,7.55,26.8,34.8
4259,2021-01-18,1292.429,97.714,7536.0,18.577,278.296,7.55,26.8,34.8
4260,2021-01-19,1274.857,95.286,6618.0,18.577,278.296,7.55,26.8,34.8
4261,2021-01-20,1220.286,95.286,6069.0,18.577,278.296,7.55,26.8,34.8
4262,2021-01-21,1146.571,92.429,5581.0,18.577,278.296,7.55,26.8,34.8
4263,2021-01-22,1117.714,90.571,5326.0,18.577,278.296,7.55,26.8,34.8
4264,2021-01-23,1104.286,91.429,4778.0,18.577,278.296,7.55,26.8,34.8
4265,2021-01-24,1106.571,89.571,4701.0,18.577,278.296,7.55,26.8,34.8
4266,2021-01-25,1102.143,87.85700000000001,4426.0,18.577,278.296,7.55,26.8,34.8
4267,2021-01-26,1085.857,84.714,5317.0,18.577,278.296,7.55,26.8,34.8
4268,2021-01-27,1089.857,83.286,6989.0,18.577,278.296,7.55,26.8,34.8
4269,2021-01-28,1112.571,82.571,9745.0,18.577,278.296,7.55,26.8,34.8
4270,2021-01-29,1133.714,80.429,13966.0,18.577,278.296,7.55,26.8,34.8
4271,2021-01-30,1137.429,79.857,17920.0,18.577,278.296,7.55,26.8,34.8
4272,2021-01-31,1144.571,79.429,20434.0,18.577,278.296,7.55,26.8,34.8
4273,2021-02-01,1184.571,79.143,21335.0,18.577,278.296,7.55,26.8,34.8
4274,2021-02-02,1201.571,77.571,21690.0,18.577,278.296,7.55,26.8,34.8
4275,2021-02-03,1207.857,77.286,20946.0,18.577,278.296,7.55,26.8,34.8
4276,2021-02-04,1219.714,77.286,20613.0,18.577,278.296,7.55,26.8,34.8
4277,2021-02-05,1236.429,79.429,19025.0,18.577,278.296,7.55,26.8,34.8
4278,2021-02-06,1263.714,80.429,16113.0,18.577,278.296,7.55,26.8,34.8
4279,2021-02-07,1272.714,80.857,13928.0,18.577,278.296,7.55,26.8,34.8
4280,2021-02-08,1277.857,82.429,12876.0,18.577,278.296,7.55,26.8,34.8
4281,2021-02-09,1349.429,84.714,11984.0,18.577,278.296,7.55,26.8,34.8
4282,2021-02-10,1382.429,86.85700000000001,11123.0,18.577,278.296,7.55,26.8,34.8
